idDip,urlPerf,fullName,apellido,nombre,estado,bloque,provincia,afirmativos,negativos,abstenciones,ausencias,presidencias
G350,https://votaciones.hcdn.gob.ar/diputado/1537,"DELICH, Andrés Guillermo",DELICH, Andrés Guillermo,-,Unión Cívica Radical,Capital Federal,6,8,-,19,-
A4488,https://votaciones.hcdn.gob.ar/diputado/761,"DELICH, Francisco José",DELICH, Francisco José,-,Partido Nuevo Contra la Corrupción,Córdoba,456,42,34,300,-
A4338,https://votaciones.hcdn.gob.ar/diputado/762,"DELLEPIANE, Carlos Francisco",DELLEPIANE, Carlos Francisco,-,Frente Popular Bonaerense,Buenos Aires,300,116,38,408,-
A51102,https://votaciones.hcdn.gob.ar/diputado/1676,"DELÚ, Melina Aida",DELÚ, Melina Aida,En actividad,Frente de Todos,La Pampa,188,13,5,34,-
A4569,https://votaciones.hcdn.gob.ar/diputado/167,"DEPETRI, Edgardo Fernando",DEPETRI, Edgardo Fernando,-,Frente para la Victoria - PJ,Buenos Aires,849,114,6,628,-
A51109,https://votaciones.hcdn.gob.ar/diputado/1683,"DERNA, Verónica",DERNA, Verónica,-,Frente de la Concordia Misionero,Misiones,177,16,6,14,-
A4061,https://votaciones.hcdn.gob.ar/diputado/763,"DI BENEDETTO, Gustavo Daniel",DI BENEDETTO, Gustavo Daniel,-,Unión Cívica Radical,Chubut,65,101,3,44,-
A947,https://votaciones.hcdn.gob.ar/diputado/764,"DI COLA, Eduardo Román",DI COLA, Eduardo Román,-,Justicialista,Córdoba,79,43,1,42,-
A51142,https://votaciones.hcdn.gob.ar/diputado/1725,"DI GIACOMO, Luis",DI GIACOMO, Luis,En actividad,Juntos Somos Río Negro,Rio Negro,27,-,-,-,-
A4339,https://votaciones.hcdn.gob.ar/diputado/765,"DI LANDRO, Oscar Jorge",DI LANDRO, Oscar Jorge,-,Peronista Federal,Buenos Aires,454,39,6,199,-
A17,https://votaciones.hcdn.gob.ar/diputado/766,"DI LEO, Marta Isabel",DI LEO, Marta Isabel,-,Unión Cívica Radical,Buenos Aires,99,44,6,16,-
A4340,https://votaciones.hcdn.gob.ar/diputado/767,"DI POLLINA, Eduardo Alfredo",DI POLLINA, Eduardo Alfredo,-,Partido Socialista,Santa Fe,327,175,32,164,-
A50957,https://votaciones.hcdn.gob.ar/diputado/340,"DI STÉFANO, Daniel",DI STÉFANO, Daniel,-,Frente de la Concordia Misionero,Misiones,261,101,5,153,-
G80,https://votaciones.hcdn.gob.ar/diputado/1264,"DI TULIO, Hector Horacio",DI TULIO, Hector Horacio,-,Corriente de Pensamiento Federal,Capital Federal,29,26,2,54,-
A4443,https://votaciones.hcdn.gob.ar/diputado/546,"di TULLIO, Juliana",di TULLIO, Juliana,-,Frente para la Victoria - PJ,Buenos Aires,1192,162,7,287,-
A4341,https://votaciones.hcdn.gob.ar/diputado/426,"DIAZ, Susana Eladia",DIAZ, Susana Eladia,-,Frente para la Victoria - PJ,Tucumán,758,67,24,206,-
A19,https://votaciones.hcdn.gob.ar/diputado/7,"DIAZ BANCALARI, José María",DIAZ BANCALARI, José María,-,Frente para la Victoria - PJ,Buenos Aires,1345,146,12,135,-
A2942,https://votaciones.hcdn.gob.ar/diputado/768,"DIAZ COLODRERO, Agustín",DIAZ COLODRERO, Agustín,-,Frente Partido Nuevo,Corrientes,16,23,2,92,-
A2576,https://votaciones.hcdn.gob.ar/diputado/769,"DIAZ COLODRERO, Luis María",DIAZ COLODRERO, Luis María,-,Liberal de Corrientes,Corrientes,47,35,4,31,-
G317,https://votaciones.hcdn.gob.ar/diputado/1504,"DIAZ LOZANO, Julio César",DIAZ LOZANO, Julio César,-,Justicialista,Tucumán,44,13,3,40,-
G248,https://votaciones.hcdn.gob.ar/diputado/1432,"DIAZ MARTINEZ, Jorge Raúl",DIAZ MARTINEZ, Jorge Raúl,-,Justicialista,Catamarca,86,21,3,54,-
A4500,https://votaciones.hcdn.gob.ar/diputado/137,"DIAZ ROIG, Juan Carlos",DIAZ ROIG, Juan Carlos,-,Frente para la Victoria - PJ,Formosa,1136,183,10,319,-
A4681,https://votaciones.hcdn.gob.ar/diputado/770,"DIEZ, María Inés",DIEZ, María Inés,-,Renovador de Salta,Salta,167,36,7,78,-
G401,https://votaciones.hcdn.gob.ar/diputado/1591,"DIGON, Roberto",DIGON, Roberto,-,Justicialista,Capital Federal,98,16,7,43,-
A50941,https://votaciones.hcdn.gob.ar/diputado/184,"DINDART, Julián",DINDART, Julián,-,Unión Cívica Radical,Corrientes,312,93,4,111,-
A4342,https://votaciones.hcdn.gob.ar/diputado/771,"DOGA, María Nélida",DOGA, María Nélida,-,Justicialista Nacional,Buenos Aires,198,32,31,437,-
G318,https://votaciones.hcdn.gob.ar/diputado/1505,"DOMINA, Esteban Alberto",DOMINA, Esteban Alberto,-,Justicialista,Córdoba,65,22,-,13,-
G370,https://votaciones.hcdn.gob.ar/diputado/1557,"DOMINGUEZ, Dolores Carmen",DOMINGUEZ, Dolores Carmen,-,Justicialista,Capital Federal,60,21,1,18,-
A50671,https://votaciones.hcdn.gob.ar/diputado/209,"DOMINGUEZ, Julián Andrés",DOMINGUEZ, Julián Andrés,-,Frente para la Victoria - PJ,Buenos Aires,62,1,-,40,306
G319,https://votaciones.hcdn.gob.ar/diputado/1506,"DOMINGUEZ, Lorenzo Sebastián",DOMINGUEZ, Lorenzo Sebastián,-,P.A.I.S.,Santa Fe,65,25,1,9,-
A51033,https://votaciones.hcdn.gob.ar/diputado/1183,"DOMINGUEZ, Ramon Alfredo",DOMINGUEZ, Ramon Alfredo,-,Compromiso Federal,San Luis,39,5,2,36,-
G402,https://votaciones.hcdn.gob.ar/diputado/1592,"DOMSIC, Lidia Catalina",DOMSIC, Lidia Catalina,-,Justicialista,Mendoza,20,4,-,1,-
A50959,https://votaciones.hcdn.gob.ar/diputado/315,"DOÑATE, Claudio Martín",DOÑATE, Claudio Martín,-,Frente para la Victoria - PJ,Rio Negro,184,116,12,208,-
A4657,https://votaciones.hcdn.gob.ar/diputado/524,"DONDA PÉREZ, Victoria Analía",DONDA PÉREZ, Victoria Analía,-,Frente de Todos,C.A.B.A.,554,195,51,495,-
A4839,https://votaciones.hcdn.gob.ar/diputado/74,"DONKIN, Carlos Guillermo",DONKIN, Carlos Guillermo,-,Frente para la Victoria - PJ,Formosa,434,12,2,10,-
G305,https://votaciones.hcdn.gob.ar/diputado/1489,"DONNI, Luisa Cristina",DONNI, Luisa Cristina,-,Justicialista,Santa Fe,59,12,1,4,-
A4444,https://votaciones.hcdn.gob.ar/diputado/772,"DOVENA, Miguel Dante",DOVENA, Miguel Dante,-,Frente para la Victoria - PJ,Buenos Aires,640,28,15,149,-
A76,https://votaciones.hcdn.gob.ar/diputado/773,"DRAGAN, Marcelo Luis",DRAGAN, Marcelo Luis,-,Unión por Argentina,Tierra del Fuego,45,64,4,52,-
G320,https://votaciones.hcdn.gob.ar/diputado/1507,"DRAGICEVIC, Carmen Nilda",DRAGICEVIC, Carmen Nilda,-,Justicialista,Tierra del Fuego,60,20,1,19,-
A3736,https://votaciones.hcdn.gob.ar/diputado/774,"DRISALDI, María Rita",DRISALDI, María Rita,-,Justicialista,Santa Cruz,139,69,9,63,-
A50692,https://votaciones.hcdn.gob.ar/diputado/249,"DUCLOS, Omar Arnaldo",DUCLOS, Omar Arnaldo,-,GEN,Buenos Aires,150,134,19,106,-
G397,https://votaciones.hcdn.gob.ar/diputado/1584,"DUFOU, Pedro Alfredo",DUFOU, Pedro Alfredo,-,Unión Cívica Radical,Buenos Aires,23,14,-,61,-
A943,https://votaciones.hcdn.gob.ar/diputado/775,"DUMON, José Gabriel",DUMON, José Gabriel,-,Unión Cívica Radical,Buenos Aires,141,84,5,44,-
A50854,https://votaciones.hcdn.gob.ar/diputado/111,"DURAND CORNEJO, Guillermo Mario",DURAND CORNEJO, Guillermo Mario,-,Unión PRO,Salta,272,99,12,108,-
G27,https://votaciones.hcdn.gob.ar/diputado/1211,"DURAÑONA y VEDIA, Francisco",DURAÑONA y VEDIA, Francisco,-,U. Ce. De.,Buenos Aires,50,28,9,10,-
A51001,https://votaciones.hcdn.gob.ar/diputado/502,"DURÉ, Lucila Beatriz",DURÉ, Lucila Beatriz,-,Partido Socialista,Formosa,201,56,13,37,-
G28,https://votaciones.hcdn.gob.ar/diputado/1212,"DURRIEU, Marcela Margarita",DURRIEU, Marcela Margarita,-,Justicialista,Buenos Aires,83,17,1,10,-
G154,https://votaciones.hcdn.gob.ar/diputado/1338,"DUSSOL, Ramón Adolfo",DUSSOL, Ramón Adolfo,-,Justicialista,Capital Federal,1,-,-,13,-
A4836,https://votaciones.hcdn.gob.ar/diputado/348,"DUTTO, Gustavo Alberto",DUTTO, Gustavo Alberto,-,Frente para la Victoria - PJ,Buenos Aires,31,5,1,12,-
A50904,https://votaciones.hcdn.gob.ar/diputado/231,"ECHEGARAY, Alejandro Carlos Augusto",ECHEGARAY, Alejandro Carlos Augusto,-,Unión Cívica Radical,Buenos Aires,390,97,5,28,-
G155,https://votaciones.hcdn.gob.ar/diputado/1339,"ECHEVARRIA, Luis María",ECHEVARRIA, Luis María,-,Justicialista,Capital Federal,2,1,-,11,-
A50786,https://votaciones.hcdn.gob.ar/diputado/435,"EHCOSOR, María Azucena",EHCOSOR, María Azucena,-,Federal Unidos por una Nueva Argentina,Buenos Aires,274,34,24,159,-
A51158,https://votaciones.hcdn.gob.ar/diputado/1739,"EL SUKARIA, Soher",EL SUKARIA, Soher,En actividad,PRO,Córdoba,2,25,-,-,-
G81,https://votaciones.hcdn.gob.ar/diputado/1265,"ELIAS, Angel Mario",ELIAS, Angel Mario,-,Corriente de Pensamiento Federal,Capital Federal,7,5,-,2,-
A50700,https://votaciones.hcdn.gob.ar/diputado/365,"ELICECHE, Carlos Tomas",ELICECHE, Carlos Tomas,-,Frente para la Victoria - PJ,Chubut,94,1,-,24,-
A4099,https://votaciones.hcdn.gob.ar/diputado/776,"ELIZONDO, Dante",ELIZONDO, Dante,-,Frente para la Victoria - PJ,San Juan,207,18,-,88,-
A50723,https://votaciones.hcdn.gob.ar/diputado/153,"ELORRIAGA, Osvaldo Enrique",ELORRIAGA, Osvaldo Enrique,-,Frente para la Victoria - PJ,Entre Ríos,389,8,-,12,-
A51132,https://votaciones.hcdn.gob.ar/diputado/1706,"ENRIQUEZ, Jorge Ricardo",ENRIQUEZ, Jorge Ricardo,En actividad,PRO,C.A.B.A.,127,91,3,19,-
A4650,https://votaciones.hcdn.gob.ar/diputado/84,"ERRO, Norberto Pedro",ERRO, Norberto Pedro,-,Unión Cívica Radical,Buenos Aires,246,39,5,76,-
A4054,https://votaciones.hcdn.gob.ar/diputado/777,"ESAIN, Daniel Martín",ESAIN, Daniel Martín,-,Participación Ciudadana,Mendoza,127,25,45,16,-
G321,https://votaciones.hcdn.gob.ar/diputado/1508,"ESCALANTE ORTIZ, Herminia Elsa",ESCALANTE ORTIZ, Herminia Elsa,-,Justicialista,Corrientes,64,16,6,14,-
A2044,https://votaciones.hcdn.gob.ar/diputado/778,"ESCOBAR, Jorge Alberto",ESCOBAR, Jorge Alberto,-,Justicialista,San Juan,80,47,2,81,-
G156,https://votaciones.hcdn.gob.ar/diputado/1340,"ESPECHE, Alberto Luis",ESPECHE, Alberto Luis,-,Justicialista,Capital Federal,7,5,-,2,-
A50787,https://votaciones.hcdn.gob.ar/diputado/487,"ESPER, Laura Reneé",ESPER, Laura Reneé,-,Frente Renovador,Buenos Aires,92,31,27,34,-
A4820,https://votaciones.hcdn.gob.ar/diputado/473,"ESPINDOLA, Gladys Susana",ESPINDOLA, Gladys Susana,-,Unión Cívica Radical,Córdoba,111,68,5,141,-
A858,https://votaciones.hcdn.gob.ar/diputado/779,"ESPINOLA, Barbara Ines",ESPINOLA, Barbara Ines,-,FREPASO,Buenos Aires,36,16,-,10,-
A51128,https://votaciones.hcdn.gob.ar/diputado/1702,"ESPINOZA, Fernando",ESPINOZA, Fernando,-,Frente de Todos,Buenos Aires,61,24,2,126,-
A4343,https://votaciones.hcdn.gob.ar/diputado/780,"ESTEBAN, Silvia Graciela",ESTEBAN, Silvia Graciela,-,Frente para la Victoria - PJ,Santa Cruz,188,9,2,4,-
A51232,https://votaciones.hcdn.gob.ar/diputado/1807,"ESTEVEZ, Enrique Eloy",ESTEVEZ, Enrique Eloy,En actividad,Socialista,Santa Fe,9,15,-,3,-
A50936,https://votaciones.hcdn.gob.ar/diputado/567,"ESTEVEZ, Gabriela Beatriz",ESTEVEZ, Gabriela Beatriz,En actividad,Frente de Todos,Córdoba,296,185,9,57,-
G157,https://votaciones.hcdn.gob.ar/diputado/1341,"ESTEVEZ BOERO, Guillermo E.",ESTEVEZ BOERO, Guillermo E.,-,Justicialista,Capital Federal,70,51,5,107,-
G371,https://votaciones.hcdn.gob.ar/diputado/1558,"ESTRADA, Arnaldo Damian",ESTRADA, Arnaldo Damian,-,Justicialista,Salta,46,13,1,27,-
A69,https://votaciones.hcdn.gob.ar/diputado/781,"ETCHEVEHERE, Arturo Roosevelt",ETCHEVEHERE, Arturo Roosevelt,-,Unión Cívica Radical,Entre Ríos,64,23,1,29,-
A50788,https://votaciones.hcdn.gob.ar/diputado/91,"FABIANI, Eduardo Alberto",FABIANI, Eduardo Alberto,-,Juntos por Argentina,Buenos Aires,324,40,30,97,-
A4480,https://votaciones.hcdn.gob.ar/diputado/782,"FABRIS, Luciano Rafael",FABRIS, Luciano Rafael,-,Unión Cívica Radical,Chaco,346,146,12,328,-
G250,https://votaciones.hcdn.gob.ar/diputado/1434,"FABRISSIN, Carlos Alberto",FABRISSIN, Carlos Alberto,-,Unión Cívica Radical,Santa Fe,76,51,6,31,-
G372,https://votaciones.hcdn.gob.ar/diputado/1559,"FADEL, Mario Nallib",FADEL, Mario Nallib,-,FREPASO,Catamarca,29,28,-,43,-
A4344,https://votaciones.hcdn.gob.ar/diputado/462,"FADEL, Patricia Susana",FADEL, Patricia Susana,-,Frente para la Victoria - PJ,Mendoza,871,64,13,114,2
A4741,https://votaciones.hcdn.gob.ar/diputado/443,"FADUL, Liliana",FADUL, Liliana,-,Partido Federal Fueguino,Tierra del Fuego,159,87,5,74,-
A51252,https://votaciones.hcdn.gob.ar/diputado/1822,"FAGIOLI, Federico",FAGIOLI, Federico,En actividad,Frente de Todos,Buenos Aires,27,-,-,-,-
G84,https://votaciones.hcdn.gob.ar/diputado/1268,"FAJARDO, Juan Carlos",FAJARDO, Juan Carlos,-,Acción por la República,Capital Federal,8,3,-,3,-
A3796,https://votaciones.hcdn.gob.ar/diputado/783,"FALBO, María del Carmen",FALBO, María del Carmen,-,Justicialista,Buenos Aires,121,66,8,21,-
G158,https://votaciones.hcdn.gob.ar/diputado/1342,"FALLETI, Julio Cesar José",FALLETI, Julio Cesar José,-,Justicialista,Capital Federal,41,4,1,65,-
A4100,https://votaciones.hcdn.gob.ar/diputado/784,"FALU, José Ricardo",FALU, José Ricardo,-,Justicialista,Tucumán,147,5,7,54,-
A2814,https://votaciones.hcdn.gob.ar/diputado/785,"FARIZANO, Juan Carlos",FARIZANO, Juan Carlos,-,Unión Cívica Radical,C.A.B.A.,60,16,-,8,-
A4804,https://votaciones.hcdn.gob.ar/diputado/173,"FAUSTINELLI, Hipólito",FAUSTINELLI, Hipólito,-,Unión Cívica Radical,Córdoba,97,49,4,175,-
A4744,https://votaciones.hcdn.gob.ar/diputado/20,"FAVARIO, Carlos Alberto",FAVARIO, Carlos Alberto,-,Demócrata Progresista,Santa Fe,134,111,9,71,-
A16,https://votaciones.hcdn.gob.ar/diputado/786,"FAYAD, Victor Manuel Federico",FAYAD, Victor Manuel Federico,-,Unión Cívica Radical,Mendoza,141,111,33,209,-
A4629,https://votaciones.hcdn.gob.ar/diputado/431,"FEIN, Mónica Hayde",FEIN, Mónica Hayde,-,Partido Socialista,Santa Fe,228,86,3,49,-
A50702,https://votaciones.hcdn.gob.ar/diputado/139,"FELETTI, Roberto José",FELETTI, Roberto José,-,Frente para la Victoria - PJ,C.A.B.A.,401,8,-,-,-
G159,https://votaciones.hcdn.gob.ar/diputado/1343,"FELGUERAS, Ricardo Ernesto",FELGUERAS, Ricardo Ernesto,-,Justicialista,Capital Federal,45,28,-,38,-
A4785,https://votaciones.hcdn.gob.ar/diputado/169,"FELIX, Omar",FELIX, Omar,En actividad,Frente de Todos,Mendoza,351,43,6,165,-
A4674,https://votaciones.hcdn.gob.ar/diputado/106,"FELLNER, Eduardo Alfredo",FELLNER, Eduardo Alfredo,-,Frente para la Victoria - PJ,Jujuy,12,1,-,16,351
A4345,https://votaciones.hcdn.gob.ar/diputado/787,"FELLNER, Liliana",FELLNER, Liliana,-,Justicialista,Jujuy,125,5,-,7,-
G308,https://votaciones.hcdn.gob.ar/diputado/1495,"FERNANDEZ, Adrián Agapito",FERNANDEZ, Adrián Agapito,-,Movimiento Popular Neuquino,Neuquén,19,1,2,-,-
G398,https://votaciones.hcdn.gob.ar/diputado/1585,"FERNANDEZ, Alberto Manuel",FERNANDEZ, Alberto Manuel,-,Movimiento Popular Neuquino,Neuquén,39,10,10,34,-
A4347,https://votaciones.hcdn.gob.ar/diputado/788,"FERNANDEZ, Alfredo Cesar",FERNANDEZ, Alfredo Cesar,-,Frente para la Victoria - PJ,Mendoza,537,30,10,121,-
A51117,https://votaciones.hcdn.gob.ar/diputado/1691,"FERNANDEZ, Carlos Alberto",FERNANDEZ, Carlos Alberto,En actividad,Unión Cívica Radical,Buenos Aires,140,85,-,15,-
A51157,https://votaciones.hcdn.gob.ar/diputado/1738,"FERNANDEZ, Eduardo Gabriel",FERNANDEZ, Eduardo Gabriel,En actividad,Frente de Todos,Córdoba,27,-,-,-,-
A51245,https://votaciones.hcdn.gob.ar/diputado/1816,"FERNANDEZ, Hector",FERNANDEZ, Hector,En actividad,Frente de Todos,Buenos Aires,27,-,-,-,-
A4298,https://votaciones.hcdn.gob.ar/diputado/791,"FERNANDEZ, Horacio Anibal",FERNANDEZ, Horacio Anibal,-,Justicialista,La Pampa,46,16,3,-,-
A4707,https://votaciones.hcdn.gob.ar/diputado/789,"FERNANDEZ, Marcelo Omar",FERNANDEZ, Marcelo Omar,-,Frente para la Victoria - PJ,Buenos Aires,187,5,3,71,-
A3513,https://votaciones.hcdn.gob.ar/diputado/792,"FERNANDEZ, Nicolás Alejandro",FERNANDEZ, Nicolás Alejandro,-,Justicialista,Santa Cruz,17,10,-,57,-
A37,https://votaciones.hcdn.gob.ar/diputado/790,"FERNANDEZ, Pablo Damian",FERNANDEZ, Pablo Damian,-,FREPASO,La Pampa,25,1,1,90,-
G160,https://votaciones.hcdn.gob.ar/diputado/1344,"FERNANDEZ, Roberto Carlos",FERNANDEZ, Roberto Carlos,-,Justicialista,Capital Federal,1,-,-,13,-
G161,https://votaciones.hcdn.gob.ar/diputado/1345,"FERNANDEZ, Roberto Enrique",FERNANDEZ, Roberto Enrique,-,Justicialista,Capital Federal,2,1,-,11,-
A4760,https://votaciones.hcdn.gob.ar/diputado/353,"FERNANDEZ, Rodolfo Alfredo",FERNANDEZ, Rodolfo Alfredo,-,Unión Cívica Radical,Corrientes,125,39,12,149,-
A4612,https://votaciones.hcdn.gob.ar/diputado/793,"FERNANDEZ BASUALDO, Luis María",FERNANDEZ BASUALDO, Luis María,-,Frente para la Victoria - PJ,Formosa,279,26,2,10,-
A50890,https://votaciones.hcdn.gob.ar/diputado/449,"FERNANDEZ BLANCO, María Cristina",FERNANDEZ BLANCO, María Cristina,-,Unión Cívica Radical,Jujuy,15,5,1,13,-
G351,https://votaciones.hcdn.gob.ar/diputado/1538,"FERNANDEZ de COMBES, Elsa A.",FERNANDEZ de COMBES, Elsa A.,-,FREPASO,Santa Fe,34,36,-,30,-
A3774,https://votaciones.hcdn.gob.ar/diputado/794,"FERNANDEZ de KIRCHNER, Cristina",FERNANDEZ de KIRCHNER, Cristina,-,Justicialista,Santa Cruz,33,43,7,34,-
G85,https://votaciones.hcdn.gob.ar/diputado/1269,"FERNANDEZ GILL, Guillermo",FERNANDEZ GILL, Guillermo,-,Acción por la República,Capital Federal,19,23,2,67,-
A51082,https://votaciones.hcdn.gob.ar/diputado/1657,"FERNANDEZ LANGAN, Ezequiel",FERNANDEZ LANGAN, Ezequiel,En actividad,PRO,Buenos Aires,130,87,1,22,-
A4346,https://votaciones.hcdn.gob.ar/diputado/795,"FERNANDEZ LIMIA, Adan Noé",FERNANDEZ LIMIA, Adan Noé,-,Justicialista,Córdoba,72,3,8,23,-
G251,https://votaciones.hcdn.gob.ar/diputado/1435,"FERNANDEZ MEIJIDE, Graciela",FERNANDEZ MEIJIDE, Graciela,-,Frente Grande,Capital Federal,40,24,1,65,-
A50839,https://votaciones.hcdn.gob.ar/diputado/118,"FERNÁNDEZ MENDÍA, Gustavo Rodolfo",FERNÁNDEZ MENDÍA, Gustavo Rodolfo,-,Justicialista,La Pampa,351,22,9,109,-
A51050,https://votaciones.hcdn.gob.ar/diputado/1628,"FERNANDEZ PATRI, Gustavo Ramiro",FERNANDEZ PATRI, Gustavo Ramiro,En actividad,Frente de Todos,Formosa,124,41,6,69,-
A50735,https://votaciones.hcdn.gob.ar/diputado/581,"FERNANDEZ SAGASTI, Anabel",FERNANDEZ SAGASTI, Anabel,-,Frente para la Victoria - PJ,Mendoza,391,8,-,10,-
A2759,https://votaciones.hcdn.gob.ar/diputado/796,"FERNANDEZ VALONI, José Luis",FERNANDEZ VALONI, José Luis,-,Acción por la República,C.A.B.A.,53,43,1,68,-
A4524,https://votaciones.hcdn.gob.ar/diputado/383,"FERRA DE BARTOL, Margarita",FERRA DE BARTOL, Margarita,-,Frente para la Victoria - PJ,San Juan,687,41,7,399,-
G162,https://votaciones.hcdn.gob.ar/diputado/1346,"FERRADAS, Miguel Enrique",FERRADAS, Miguel Enrique,-,Justicialista,Capital Federal,7,1,1,5,-
A4767,https://votaciones.hcdn.gob.ar/diputado/146,"FERRARI, Gustavo Alfredo",FERRARI, Gustavo Alfredo,-,Frente Peronista,Buenos Aires,87,72,2,164,-
A3558,https://votaciones.hcdn.gob.ar/diputado/797,"FERRARI de GRAND, Teresa Hortensia",FERRARI de GRAND, Teresa Hortensia,-,Justicialista,Entre Ríos,63,69,5,28,-
A51181,https://votaciones.hcdn.gob.ar/diputado/1761,"FERRARO, Maximiliano Carlos Francisco",FERRARO, Maximiliano Carlos Francisco,En actividad,Coalición Cívica,C.A.B.A.,2,24,-,1,-
A1290,https://votaciones.hcdn.gob.ar/diputado/798,"FERRERO, Fernanda",FERRERO, Fernanda,-,Recrear para el Crecimiento,C.A.B.A.,41,72,10,42,-
A50719,https://votaciones.hcdn.gob.ar/diputado/521,"FERREYRA, Araceli Susana Del Rosario",FERREYRA, Araceli Susana Del Rosario,-,Movimiento Evita,Corrientes,587,124,7,211,-
A51169,https://votaciones.hcdn.gob.ar/diputado/1750,"FERREYRA, Daniel Julio",FERREYRA, Daniel Julio,En actividad,Frente de Todos,Jujuy,27,-,-,-,-
G163,https://votaciones.hcdn.gob.ar/diputado/1347,"FERREYRA, Eduardo Mario",FERREYRA, Eduardo Mario,-,Afirmación Peronista,Capital Federal,1,-,-,13,-
A2037,https://votaciones.hcdn.gob.ar/diputado/799,"FERREYRA, Mario Felix",FERREYRA, Mario Felix,-,Justicialista,Tierra del Fuego,44,31,2,40,-
A4419,https://votaciones.hcdn.gob.ar/diputado/800,"FERRI, Gustavo Enrique",FERRI, Gustavo Enrique,-,Justicialista Nacional,Buenos Aires,350,67,41,240,-
A4349,https://votaciones.hcdn.gob.ar/diputado/801,"FERRIGNO, Santiago",FERRIGNO, Santiago,-,Frente para la Victoria - PJ,La Pampa,528,45,24,101,-
A4032,https://votaciones.hcdn.gob.ar/diputado/802,"FERRIN, María Teresa",FERRIN, María Teresa,-,Unión Cívica Radical,Jujuy,72,104,4,33,-
A4463,https://votaciones.hcdn.gob.ar/diputado/803,"FERRO, Francisco José",FERRO, Francisco José,-,Coalición Cívica - ARI - GEN - UPT,Buenos Aires,273,175,24,360,-
G86,https://votaciones.hcdn.gob.ar/diputado/1270,"FESCINA, Andrés Julian",FESCINA, Andrés Julian,-,Coalición Cívica - ARI,Capital Federal,11,2,1,-,-
A4737,https://votaciones.hcdn.gob.ar/diputado/138,"FIAD, Mario Raymundo",FIAD, Mario Raymundo,-,Unión Cívica Radical,Jujuy,270,146,17,76,-
A3490,https://votaciones.hcdn.gob.ar/diputado/804,"FIGUEROA,  José Oscar",FIGUEROA,  José Oscar,-,Frente para la Victoria - PJ,Santiago del Estero,503,69,25,266,-
G164,https://votaciones.hcdn.gob.ar/diputado/1348,"FIGUEROA, Pedro Octavio",FIGUEROA, Pedro Octavio,-,Afirmación Peronista,Capital Federal,70,38,1,69,-
A51119,https://votaciones.hcdn.gob.ar/diputado/1693,"FILMUS, Daniel",FILMUS, Daniel,En actividad,Frente de Todos,C.A.B.A.,150,60,5,25,-
A4102,https://votaciones.hcdn.gob.ar/diputado/805,"FILOMENO, Alejandro Oscar",FILOMENO, Alejandro Oscar,-,FREPASO,Buenos Aires,152,43,7,11,-
A4350,https://votaciones.hcdn.gob.ar/diputado/388,"FIOL, Paulina Esther",FIOL, Paulina Esther,-,Frente para la Victoria - PJ,Santa Fe,930,63,7,64,-
A50744,https://votaciones.hcdn.gob.ar/diputado/554,"FIORE VIÑUALES, María Cristina del Valle",FIORE VIÑUALES, María Cristina del Valle,-,Renovador de Salta,Salta,195,3,-,27,-
A51046,https://votaciones.hcdn.gob.ar/diputado/1615,"FLORES, Danilo Adrián",FLORES, Danilo Adrián,En actividad,Frente de Todos,La Rioja,152,16,5,67,-
A51086,https://votaciones.hcdn.gob.ar/diputado/99,"FLORES, Héctor Toty",FLORES, Héctor Toty,En actividad,Coalición Cívica,Buenos Aires,219,147,10,230,-
A2797,https://votaciones.hcdn.gob.ar/diputado/806,"FLORES, Rafael Horacio",FLORES, Rafael Horacio,-,FREPASO,Santa Cruz,138,51,6,100,-
A77,https://votaciones.hcdn.gob.ar/diputado/807,"FOCO, Isabel Emilia",FOCO, Isabel Emilia,-,FREPASO,Neuquén,60,15,-,9,-
A2717,https://votaciones.hcdn.gob.ar/diputado/808,"FOGLIA, Teresa Beatriz",FOGLIA, Teresa Beatriz,-,Unión Cívica Radical,Córdoba,85,29,2,49,-
A3797,https://votaciones.hcdn.gob.ar/diputado/809,"FOLLONI, Jorge Oscar",FOLLONI, Jorge Oscar,-,Renovador de Salta,Salta,83,23,6,116,-
A65,https://votaciones.hcdn.gob.ar/diputado/810,"FONTANETTO, Beatriz Zulema",FONTANETTO, Beatriz Zulema,-,Unión Cívica Radical,Santa Fe,63,27,-,7,-
